TreeID,Sensor,Timestamp,M1,M2,M3,M4,M5,M6,T1,T2,T3,T4,T5,T6,T7
ET8,4,2022-11-23T13:24:00Z,75,75,73.8,73.8,73,73,17,17,17.5,17.5,18,17.5,18.5
ET8,4,2022-11-23T14:24:00Z,75,75,73.6,73.6,72.9,73,17,17.5,17.5,17.5,18,17.5,18.5
ET8,4,2022-11-23T15:24:00Z,75,75,73.6,73.6,72.9,73,17,17.5,17.5,17.5,18,17.5,18.5
ET8,4,2022-11-23T16:24:00Z,75,75,73.6,73.6,72.9,73,17,17.5,17.5,17.5,18,17.5,18.5
ET8,4,2022-11-23T17:24:00Z,75,75,73.5,73.6,72.9,73,17,17.5,17.5,17.5,18,17.5,18.5
ET8,4,2022-11-23T18:24:00Z,75,75,73.5,73.5,72.9,73,17,17.5,17.5,17.5,18,17.5,18.5
ET8,4,2022-11-23T19:24:00Z,75,75,73.5,73.6,72.9,73,17,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-23T20:24:00Z,74.9,75,73.6,73.6,72.9,73,17,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-23T21:24:00Z,75,75,73.6,73.6,72.9,73,17,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-23T22:24:00Z,75,75,73.5,73.6,72.9,73,17,17.5,18,17.5,17.5,17.5,18.5
ET8,4,2022-11-23T23:24:00Z,74.9,75,73.6,73.6,72.9,73,17,17.5,18,17.5,17.5,17.5,18.5
ET8,4,2022-11-24T00:24:00Z,75,75,73.6,73.6,72.9,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-24T01:24:00Z,75,75,73.6,73.6,72.9,73,17,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-24T02:24:00Z,75,75,73.5,73.6,72.9,73,17,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-24T03:24:00Z,75,75,73.6,73.6,72.9,73,17,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-24T04:24:00Z,75,75,73.6,73.6,72.9,73,17,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-24T05:24:00Z,75,75,73.6,73.6,72.9,73,17,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-24T06:24:00Z,75,75,73.6,73.6,72.9,73,17,17.5,18,17.5,17.5,17.5,18.5
ET8,4,2022-11-24T07:24:00Z,75,75,73.6,73.6,73,73,16.5,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-24T08:24:00Z,75,75,73.6,73.6,73,73,17,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-24T09:24:00Z,75,75,73.6,73.6,73,73,17,17.5,18,17.5,17.5,17.5,18.5
ET8,4,2022-11-24T10:24:00Z,75,75,73.6,73.8,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-24T11:24:00Z,75,75,73.6,73.8,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-24T12:24:00Z,75,75,73.6,73.8,73,73,17,17.5,18,17.5,17.5,17.5,18
ET8,4,2022-11-24T13:24:00Z,75,75,73.6,73.8,73,73,17,17.5,18,17.5,17.5,17.5,18
ET8,4,2022-11-24T14:24:00Z,75,75,73.6,73.8,73,73,17,17.5,18,17.5,17.5,17.5,18
ET8,4,2022-11-24T15:24:00Z,75,75,73.6,73.8,73,73,17,17.5,18,17.5,17.5,17.5,18
ET8,4,2022-11-24T16:24:00Z,75,75,73.6,73.8,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-24T17:24:00Z,75,75,73.6,73.8,73,73,17,17.5,18,17.5,17.5,17.5,18
ET8,4,2022-11-24T18:24:00Z,75,75,73.6,73.6,73,73,17,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-24T19:24:00Z,75,75,73.6,73.6,73,73,17,17.5,18,17.5,17.5,17.5,18
ET8,4,2022-11-24T20:24:00Z,75,75,73.6,73.6,73,73,17,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-24T21:24:00Z,75,75,73.6,73.6,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-24T22:24:00Z,75,75,73.6,73.6,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-24T23:24:00Z,75,75,73.6,73.6,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T00:24:00Z,75,75,73.6,73.6,73,73,17,17.5,18,17.5,17.5,17.5,18
ET8,4,2022-11-25T01:24:00Z,75,75,73.6,73.6,73,73,17,17.5,18,17.5,17.5,17.5,18
ET8,4,2022-11-25T02:24:00Z,75,75,73.6,73.6,72.9,73,17,17.5,18,17.5,17.5,17.5,18
ET8,4,2022-11-25T03:24:00Z,75,75,73.6,73.6,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T04:24:00Z,75,75,73.6,73.6,73,73,17,17.5,18,17.5,17.5,17.5,18
ET8,4,2022-11-25T05:24:00Z,75,75,73.6,73.6,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T06:24:00Z,75,75,73.6,73.6,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T07:24:00Z,75,75,73.6,73.6,73,73,16.5,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T08:24:00Z,75,75,73.6,73.8,73,73,17,17.5,17.5,17.5,17.5,17.5,18.5
ET8,4,2022-11-25T09:24:00Z,75,75,73.8,73.8,73,73,17,17.5,18,17.5,17.5,17.5,18
ET8,4,2022-11-25T10:24:00Z,75,75,73.8,73.8,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T11:24:00Z,75,75.1,73.8,73.8,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T12:24:00Z,75,75.1,73.8,73.8,73,73,17,17.5,17.5,17.5,18,17.5,18
ET8,4,2022-11-25T13:24:00Z,75.1,75.1,73.8,73.8,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T14:24:00Z,75,75.1,73.8,73.8,73,73,17,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T15:24:00Z,75.1,75.1,73.8,73.8,73,73,17.5,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T16:24:00Z,75.1,75.1,73.8,73.8,73,73,17.5,17.5,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T17:24:00Z,75,75.1,73.8,73.8,73,73,17.5,18,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T18:24:00Z,75,75.1,73.8,73.8,73,73,17.5,18,17.5,17.5,18,17.5,18
ET8,4,2022-11-25T19:24:00Z,75,75.1,73.6,73.8,73,73,17.5,18,17.5,17.5,17.5,17.5,18
ET8,4,2022-11-25T20:24:00Z,75,75.1,73.6,73.8,73,73,17,18,18,17.5,18,17.5,18
