TreeID,Sensor,Timestamp,M1,M2,M3,M4,M5,M6,T1,T2,T3,T4,T5,T6,T7
FB4,4,2022-07-13T10:30:00Z,18.1,7.1,31.2,27.1,38.7,38,19,19,19,19,17.5,19.5,19
FB4,4,2022-07-13T11:30:00Z,18.4,7.1,31.2,27.2,38.7,38.2,19,18.5,18.5,18.5,17,19,18
FB4,4,2022-07-13T12:30:00Z,18.4,7.2,31.3,27.3,38.7,38.2,19,18.5,18.5,18.5,17.5,19,18.5
FB4,4,2022-07-13T13:30:00Z,27.6,10.7,31.3,27.3,38.9,38.2,19,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-13T14:30:00Z,27,11,37,29.3,39.2,38.2,18.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-13T15:30:00Z,23.5,9.6,34.7,29.2,40.2,38.7,18.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-13T16:30:00Z,25.6,10.1,35.2,29.2,40.2,39,18.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-13T17:30:00Z,24.5,9.8,35,29.2,40.5,39.2,18.5,18.5,18.5,18.5,17.5,19,18.5
FB4,4,2022-07-13T18:30:00Z,23.4,9.5,34.5,29.1,40.5,39.4,18.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-13T19:30:00Z,23,9.3,34,29.1,40.5,39.4,18.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-13T20:30:00Z,22.7,9.1,33.7,29,40.5,39.4,18.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-13T21:30:00Z,22.5,9,33.7,28.8,40.4,39.4,18.5,18.5,18.5,18.5,17.5,19,17.5
FB4,4,2022-07-13T22:30:00Z,22.3,9,33.5,28.8,40.2,39.2,18.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-13T23:30:00Z,22.2,8.9,33.5,28.7,40.2,39.2,18.5,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T00:30:00Z,22.1,8.9,33.5,28.7,40.2,39.2,18,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T01:30:00Z,22.1,8.8,33.4,28.7,40.2,39.2,18,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T02:30:00Z,22,8.8,33.4,28.7,40.2,39.2,18,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T03:30:00Z,22,8.8,33.2,28.7,40,39.2,18,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T04:30:00Z,21.9,8.8,33.2,28.7,40.2,39.2,18,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T05:30:00Z,21.9,8.7,33.2,28.7,40,39.2,18,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T06:30:00Z,21.9,8.7,33.2,28.7,40,39.2,18,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T07:30:00Z,21.8,8.7,33.2,28.6,40,39.2,18,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T08:30:00Z,21.8,8.7,33.2,28.6,40,39.2,18,18,18.5,18.5,17.5,19,18.5
FB4,4,2022-07-14T09:30:00Z,21.7,8.7,33.2,28.6,40,39.2,18.5,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T10:30:00Z,21.7,8.7,33.2,28.6,40,39.2,18.5,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T11:30:00Z,21.6,8.7,33.2,28.6,40,39.2,18.5,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T12:30:00Z,21.5,8.7,33.2,28.6,40,39.2,19,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T13:30:00Z,21.4,8.7,33.2,28.6,40,39.2,19.5,18,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T14:30:00Z,21.4,8.7,33.2,28.6,40,39.2,19.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T15:30:00Z,21.4,8.7,33.2,28.6,40,39.2,19.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T16:30:00Z,23.5,8.8,33.2,28.6,40,39.2,19.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T17:30:00Z,22.9,8.8,33.2,28.6,40,39.2,19,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T18:30:00Z,22.7,8.8,33.2,28.6,40,39.2,19,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T19:30:00Z,22.5,8.8,33.2,28.6,40,39.2,19,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T20:30:00Z,22.4,8.8,33.2,28.6,40,39.2,19,18.5,18.5,18.5,17.5,19,18.5
FB4,4,2022-07-14T21:30:00Z,22.2,8.8,33.2,28.6,40,39.2,19,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T22:30:00Z,22.2,8.9,33.2,28.6,40,39.2,18.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-14T23:30:00Z,22.2,8.8,33.2,28.6,40,39.2,18.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-15T00:30:00Z,22.1,8.8,33.2,28.6,40,39.2,18.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-15T01:30:00Z,22.2,8.8,33.2,28.6,40,39.2,18.5,18.5,18.5,18.5,17,19,18.5
FB4,4,2022-07-15T02:30:00Z,22.2,8.8,33.2,28.7,40,39.2,18.5,18.5,18.5,18.5,17,19,18.5
