TreeID,Sensor,Timestamp,M1,M2,M3,M4,M5,M6,T1,T2,T3,T4,T5,T6,T7
ET4,3,2022-09-06T12:12:00Z,38.4,30.4,10.3,12.6,9.3,26.7,19.7,19.3,20,20.1,20,19.7,20
ET4,3,2022-09-06T13:12:00Z,38.3,30.4,10.3,12.6,9.3,26.7,19.7,19.3,20,20.1,20,19.7,20
ET4,3,2022-09-06T14:12:00Z,38.3,30.4,10.3,12.6,9.3,26.7,19.7,19.5,19.8,20.2,20,19.7,20.1
ET4,3,2022-09-06T15:12:00Z,38.3,30.4,10.1,12.6,9.3,26.7,19.7,19.5,19.8,20.1,20,19.7,20
ET4,3,2022-09-06T16:12:00Z,38.3,30.4,10.1,12.6,9.3,26.7,19.8,19.6,20,20.1,19.7,19.7,20
ET4,3,2022-09-06T17:12:00Z,38.3,30.4,10.1,12.6,9.3,26.7,19.8,19.6,20,20.1,19.7,19.7,20
ET4,3,2022-09-06T18:12:00Z,38.3,30.4,10.1,12.6,9.3,26.7,19.8,19.6,20,20.1,20,19.7,20
ET4,3,2022-09-06T19:12:00Z,38.2,30.3,10.1,12.6,9.3,26.7,19.8,19.6,19.8,20.1,20,19.7,20
ET4,3,2022-09-06T20:12:00Z,38.2,30.4,10.1,12.6,9.3,26.7,19.8,19.6,20,20.1,20,19.7,20
ET4,3,2022-09-06T21:12:00Z,38.2,30.4,10.3,12.6,9.3,26.7,20,19.7,20,20.1,19.7,19.7,20
ET4,3,2022-09-06T22:12:00Z,38.2,30.4,10.1,12.6,9.3,26.7,20,19.6,20,20.1,19.7,19.7,20
ET4,3,2022-09-06T23:12:00Z,38.2,30.4,10.1,12.6,9.3,26.7,20,19.7,20,20.1,19.7,19.7,20
ET4,3,2022-09-07T00:12:00Z,38.2,30.4,10.1,12.6,9.3,26.7,19.8,19.7,20.1,20.1,20,19.7,20
ET4,3,2022-09-07T01:12:00Z,38.1,30.4,10.1,12.6,9.3,26.7,19.8,19.7,20,20.1,19.7,19.7,20
ET4,3,2022-09-07T02:12:00Z,38.1,30.4,10.1,12.6,9.3,26.7,19.8,19.7,20,20.1,20,19.7,20
ET4,3,2022-09-07T03:12:00Z,38.1,30.4,10.1,12.6,9.3,26.7,19.7,19.6,20.1,20.1,20,19.7,20
ET4,3,2022-09-07T04:12:00Z,38,30.4,10.1,12.6,9.3,26.7,19.7,19.7,20.1,20.1,20,19.7,20
ET4,3,2022-09-07T05:12:00Z,38,30.4,10.1,12.6,9.3,26.7,19.6,19.7,20.1,20.1,19.7,19.7,20
ET4,3,2022-09-07T06:12:00Z,38,30.4,10.1,12.6,9.3,26.7,19.6,19.7,20.1,20.2,20,19.7,20
ET4,3,2022-09-07T07:12:00Z,38,30.6,10.1,12.6,9.3,26.7,19.6,19.6,20.1,20.2,19.7,19.7,20
ET4,3,2022-09-07T08:12:00Z,38,30.7,10.1,12.6,9.3,26.7,19.6,19.6,20.1,20.2,20,19.7,20
ET4,3,2022-09-07T09:12:00Z,38,30.8,10.1,12.6,9.3,26.7,19.7,19.6,20.1,20.2,20,19.7,20
ET4,3,2022-09-07T10:12:00Z,37.9,30.8,10.1,12.6,9.3,26.7,19.8,19.7,20.1,20.1,20,19.7,20.1
ET4,3,2022-09-07T11:12:00Z,37.9,30.8,10.1,12.6,9.3,26.7,20,19.7,20.1,20.2,19.7,19.7,20
ET4,3,2022-09-07T12:12:00Z,37.9,30.8,10.1,12.6,9.3,26.7,20,19.7,20.1,20.2,20,19.7,20
ET4,3,2022-09-07T13:12:00Z,37.8,30.8,10.1,12.5,9.3,26.7,20.1,19.7,20.1,20.2,19.7,19.7,20
ET4,3,2022-09-07T14:12:00Z,37.8,30.8,10.1,12.6,9.3,26.7,20.2,19.8,20.1,20.2,19.7,19.7,20
ET4,3,2022-09-07T15:12:00Z,37.8,30.8,10.1,12.5,9.3,26.7,20.3,19.7,20.1,20.2,20,19.7,20
ET4,3,2022-09-07T16:12:00Z,39,30.8,10.1,12.5,9.3,26.7,20.2,19.8,20.1,20.2,20,19.7,20
ET4,3,2022-09-07T17:12:00Z,38.8,30.8,10.1,12.5,9.3,26.7,20.2,19.8,20.1,20.2,20,19.7,20
ET4,3,2022-09-07T18:12:00Z,38.6,30.8,10.1,12.5,9.3,26.7,20.1,19.8,20.1,20.2,20,19.7,20
ET4,3,2022-09-07T19:12:00Z,38.5,30.7,10.1,12.5,9.3,26.7,20.1,19.8,20.2,20.2,20,19.7,20
ET4,3,2022-09-07T20:12:00Z,38.5,30.7,10.1,12.5,9.3,26.7,20,20,20.2,20.2,19.7,19.7,20
ET4,3,2022-09-07T21:12:00Z,38.5,30.8,10.1,12.5,9.3,26.7,20,19.8,20.2,20.2,20,19.7,20.1
ET4,3,2022-09-07T22:12:00Z,38.5,30.8,10.1,12.5,9.3,26.7,20,19.8,20.2,20.2,20,19.7,20
ET4,3,2022-09-07T23:12:00Z,38.5,30.8,10.1,12.5,9.3,26.7,20,19.8,20.2,20.2,20,19.7,20
ET4,3,2022-09-08T00:12:00Z,38.5,30.8,10.1,12.5,9.3,26.7,20,19.8,20.2,20.2,20,19.7,20
ET4,3,2022-09-08T01:12:00Z,38.5,30.8,10.1,12.5,9.3,26.7,19.8,19.8,20.2,20.2,20,19.7,20
ET4,3,2022-09-08T02:12:00Z,38.4,30.8,10.1,12.5,9.3,26.7,19.8,19.8,20.2,20.2,20,19.7,20
ET4,3,2022-09-08T03:12:00Z,38.4,30.8,10.1,12.5,9.3,26.7,19.8,19.8,20.2,20.2,20,19.7,20
ET4,3,2022-09-08T04:12:00Z,38.4,30.8,10.1,12.5,9.3,26.7,19.8,19.8,20.2,20.2,20,19.7,20
ET4,3,2022-09-08T05:12:00Z,38.4,30.8,10.1,12.6,9.3,26.7,19.8,19.8,20.2,20.2,20,19.7,20
ET4,3,2022-09-08T06:12:00Z,38.4,30.8,10.1,12.6,9.3,26.7,19.7,19.7,20.2,20.2,20,19.7,20
ET4,3,2022-09-08T07:12:00Z,38.4,30.8,10.1,12.6,9.3,26.7,19.7,19.8,20.2,20.2,20,19.7,20
ET4,3,2022-09-08T08:12:00Z,38.4,30.8,10.1,12.6,9.3,26.7,19.8,19.7,20.2,20.2,20,19.7,20
