TreeID,Sensor,Timestamp,M1,M2,M3,M4,M5,M6,T1,T2,T3,T4,T5,T6,T7
TV4,3,2022-09-30T14:13:00Z,28.9,26.7,23.5,26.3,24.2,30.2,18,18.5,17,16.5,18.5,18.5,18.5
TV4,3,2022-09-30T15:13:00Z,34.9,32.3,26.7,26.5,24.2,30.2,18.5,19,17,16.5,18.5,18.5,18.5
TV4,3,2022-09-30T16:13:00Z,30.2,28.6,25.7,28.2,25.5,30.5,18.5,19,17,16.5,18.5,18.5,18.5
TV4,3,2022-09-30T17:13:00Z,29.7,28,25,27.8,25.7,31.2,18,19,17,16.5,18.5,18.5,18.5
TV4,3,2022-09-30T18:13:00Z,29.4,27.7,24.7,27.6,25.7,31.7,18,19,17,16.5,18.5,18.5,18.5
TV4,3,2022-09-30T19:13:00Z,36.3,30.7,28.1,29.8,27.2,34.5,18,19,17,16.5,18.5,18.5,18.5
TV4,3,2022-09-30T20:13:00Z,30.8,28.9,26,28.7,26.7,34,18,19,17,16.5,18.5,18.5,18.5
TV4,3,2022-09-30T21:13:00Z,31.7,29.4,26.6,29.1,27.2,34.2,17.5,18.5,17,16.5,18.5,18.5,18.5
TV4,3,2022-09-30T22:13:00Z,30.2,28.4,25.3,28.2,26.2,33.2,17.5,18.5,17,16.5,18.5,18.5,18.5
TV4,3,2022-09-30T23:13:00Z,29.9,28.1,25,27.8,25.7,32.7,17.5,18.5,17,16.5,18.5,18.5,18.5
TV4,3,2022-10-01T00:13:00Z,29.6,27.8,24.7,27.7,25.7,32.4,17.5,18.5,17,16.5,18.5,18.5,18.5
TV4,3,2022-10-01T01:13:00Z,29.8,27.8,24.6,27.6,25.5,32,17.5,18.5,17,16.5,18.5,18.5,18.5
TV4,3,2022-10-01T02:13:00Z,29.8,27.9,24.7,27.6,25.2,31.7,17.5,18.5,17,16.5,18.5,18.5,18.5
TV4,3,2022-10-01T03:13:00Z,29.6,27.7,24.6,27.6,25.2,31.7,17,18.5,17,16.5,18.5,18,18.5
TV4,3,2022-10-01T04:13:00Z,29.4,27.5,24.5,27.5,25.2,31.7,17,18.5,17,16.5,18.5,18.5,18.5
TV4,3,2022-10-01T05:13:00Z,29.3,27.4,24.2,27.3,25.2,31.7,17,18.5,17,16.5,18.5,18,18.5
TV4,3,2022-10-01T06:13:00Z,29.2,27.3,24.2,27.2,25.1,31.6,17,18,17,16.5,18.5,18,18.5
TV4,3,2022-10-01T07:13:00Z,29.2,27.2,24.1,27.2,25,31.2,17,18,17,16.5,18.5,18,18.5
TV4,3,2022-10-01T08:13:00Z,29.1,27.1,24,27.1,25,31.2,17,18,17,16.5,18.5,18,18.5
TV4,3,2022-10-01T09:13:00Z,29.1,27.1,24,27.1,25,31.2,17.5,18,17,16.5,18.5,18,18.5
TV4,3,2022-10-01T10:13:00Z,29.1,27,23.8,27,24.7,31.2,17.5,18,17,16.5,18.5,18,18.5
TV4,3,2022-10-01T11:13:00Z,29.1,27,23.8,27,24.7,31.1,17.5,18,17,16.5,18.5,18,18.5
