TreeID,Sensor,Timestamp,M1,M2,M3,M4,M5,M6,T1,T2,T3,T4,T5,T6,T7
TV2,3,2022-10-26T09:48:00Z,59.4,48.6,63.4,63.2,64,72.3,18.3,18.6,19,18.8,19.1,19.5,19.1
TV2,3,2022-10-26T10:48:00Z,59.3,48.3,63.5,63.2,64,72.3,18.5,18.6,19,19,19.1,19.2,19.1
TV2,3,2022-10-26T11:48:00Z,59.2,48.2,63.5,63.2,64,72.4,18.6,18.6,19,18.8,19.1,19.2,19.1
TV2,3,2022-10-26T12:48:00Z,59.1,48,63.5,63.2,64,72.4,18.6,18.6,19,19,19.1,19.2,19.1
TV2,3,2022-10-26T13:48:00Z,59.1,47.9,63.4,63.2,64,72.4,18.7,18.6,19,18.8,19.1,19.2,19.1
TV2,3,2022-10-26T14:48:00Z,59,47.8,63.4,63.2,64,72.5,18.8,18.6,19,18.8,19.1,19.2,19.1
TV2,3,2022-10-26T15:48:00Z,58.9,47.6,63.4,63,64,72.5,18.8,18.7,19,18.8,19.1,19.2,19.1
TV2,3,2022-10-26T16:48:00Z,58.8,47.4,63.5,63.2,64,72.5,18.8,18.7,19,18.8,19.1,19.5,19.1
TV2,3,2022-10-26T17:48:00Z,58.7,47.3,63.5,63.2,64,72.5,18.8,18.7,19,18.8,19.1,19.2,19.1
TV2,3,2022-10-26T18:48:00Z,58.6,47.2,63.5,63.2,64,72.5,18.8,18.7,19,18.8,19.1,19.2,19.1
TV2,3,2022-10-26T19:48:00Z,58.6,47.1,63.5,63.2,64,72.5,18.8,18.8,19,18.8,19,19.2,19.1
TV2,3,2022-10-26T20:48:00Z,58.5,47,63.5,63.2,64.3,72.5,18.8,18.7,19,18.8,19.1,19.5,19.2
TV2,3,2022-10-26T21:48:00Z,58.5,46.9,63.5,63.2,64.3,72.8,18.7,18.7,19,19,19.1,19.2,19.1
TV2,3,2022-10-26T22:48:00Z,58.4,46.8,63.5,63.2,64,72.8,18.6,18.8,19.1,19,19.1,19.2,19.2
TV2,3,2022-10-26T23:48:00Z,58.3,46.7,63.5,63.2,64.3,72.8,18.5,18.7,19,19,19,19.2,19.1
TV2,3,2022-10-27T00:48:00Z,58.3,46.6,63.5,63.2,64.3,72.9,18.5,18.8,19,19,19.1,19.5,19.1
TV2,3,2022-10-27T01:48:00Z,58.3,46.5,63.5,63.2,64.3,72.9,18.3,18.7,19,19,19.1,19.2,19.1
TV2,3,2022-10-27T02:48:00Z,58.2,46.4,63.5,63.2,64.3,72.9,18.2,18.7,19,19,19.1,19.5,19.1
TV2,3,2022-10-27T03:48:00Z,58.1,46.3,63.5,63.2,64.3,72.9,18.2,18.7,19,19,19.1,19.2,19.1
TV2,3,2022-10-27T04:48:00Z,58.1,46.2,63.5,63.2,64.3,73,18.2,18.6,19,19,19.1,19.5,19.1
