TreeID,Sensor,Timestamp,M1,M2,M3,M4,M5,M6,T1,T2,T3,T4,T5,T6,T7
ET8,3,2022-11-23T13:24:00Z,55.3,44.9,47.5,59.7,65.5,58.9,18,17.5,17,18.5,18.5,18,18.5
ET8,3,2022-11-23T14:24:00Z,55.3,44.8,47.4,59.7,65.5,58.9,18,18,17,18.5,19,18,18
ET8,3,2022-11-23T15:24:00Z,55.2,44.7,47.2,59.7,65.5,58.9,18,18,17,18.5,19,18,18
ET8,3,2022-11-23T16:24:00Z,55.2,44.6,47.2,59.5,65.5,58.9,18,18,17,18.5,19,18,18.5
ET8,3,2022-11-23T17:24:00Z,55.2,44.6,47.2,59.5,65.5,58.9,18.5,18,17,18.5,18.5,18,18
ET8,3,2022-11-23T18:24:00Z,55.6,45,47.2,59.5,65.5,59,18,18,17,18.5,19,18,18
ET8,3,2022-11-23T19:24:00Z,59.8,45,47,60,65.5,59,18.5,18,17,18.5,18.5,18,18.5
ET8,3,2022-11-23T20:24:00Z,61.7,45.7,47.2,60.2,65.5,59,18.5,18,17,18.5,19,18,18.5
ET8,3,2022-11-23T21:24:00Z,63.9,49.7,60.5,70.8,67.5,59.2,18.5,18,17,18.5,18.5,17.5,18.5
ET8,3,2022-11-23T22:24:00Z,63.8,49.1,55.5,70.3,68.3,60.7,18.5,18,17,18.5,18.5,17.5,18
ET8,3,2022-11-23T23:24:00Z,62.8,48.7,54.5,69.5,68.3,61,18.5,18,17,18.5,19,17.5,18.5
ET8,3,2022-11-24T00:24:00Z,62,48.3,53,66.5,68,60.9,18.5,18,17,18.5,18.5,18,18
ET8,3,2022-11-24T01:24:00Z,61.4,48,51.7,66.1,68,60.9,18.5,18,17,18.5,19,17.5,18.5
ET8,3,2022-11-24T02:24:00Z,61.2,47.8,51.4,64.9,67.9,60.7,18,18,17,18.5,18.5,18,18.5
ET8,3,2022-11-24T03:24:00Z,61,47.6,51,64.5,67.9,60.7,18,18,17,18.5,19,18,18
