TreeID,Sensor,Timestamp,M1,M2,M3,M4,M5,M6,T1,T2,T3,T4,T5,T6,T7
ET3,2,2022-07-12T11:29:00Z,0.6,2.7,17.7,19.7,10.1,18.1,19,19,19.5,19.5,19,18.5,16.5
ET3,2,2022-07-12T12:29:00Z,0.7,2.7,17.7,19.8,10.1,18.2,19,19,19.5,19.5,19,18.5,16.5
ET3,2,2022-07-12T13:29:00Z,0.8,2.8,17.7,19.8,10.1,18.2,19,19,19.5,19.5,19,18.5,16.5
ET3,2,2022-07-12T14:29:00Z,1,2.8,17.7,19.8,10.1,18.2,19.5,19,19.5,19.5,19,18.5,16.5
ET3,2,2022-07-12T15:29:00Z,1,2.8,17.8,19.8,10.1,18.2,19,19,19.5,19.5,19,18.5,17
ET3,2,2022-07-12T16:29:00Z,1.1,2.8,17.8,19.8,10.1,18.2,19,19,19.5,19.5,19,18.5,16.5
ET3,2,2022-07-12T17:29:00Z,1.1,2.8,17.8,19.8,10.1,18.2,19,19,19.5,19.5,19,18.5,16.5
ET3,2,2022-07-12T18:29:00Z,1.1,2.8,17.8,19.8,10.1,18.2,19.5,19,19.5,19.5,19,18.5,16.5
ET3,2,2022-07-12T19:29:00Z,1.1,2.8,17.8,19.8,10.1,18.2,19.5,19,19.5,19,19,18.5,17
ET3,2,2022-07-12T20:29:00Z,1.1,2.8,17.8,19.8,10.1,18.2,19.5,19,19.5,19,19,18.5,16.5
ET3,2,2022-07-12T21:29:00Z,1.2,2.8,17.8,19.8,10.1,18.2,19.5,19,19.5,19,19,18.5,16.5
ET3,2,2022-07-12T22:29:00Z,1.2,2.9,18,19.8,10.1,18.2,19,19,19.5,19.5,19,18.5,17
ET3,2,2022-07-12T23:29:00Z,1.2,2.9,18,19.8,10.1,18.2,19.5,19,19.5,19.5,19,18.5,16.5
ET3,2,2022-07-13T00:29:00Z,1.2,2.9,18,19.8,10.1,18.2,19,19,19.5,19.5,19,18.5,16.5
ET3,2,2022-07-13T01:29:00Z,1.2,2.9,18,19.8,10.1,18.2,19,19,19.5,19,19,18.5,16.5
ET3,2,2022-07-13T02:29:00Z,1.2,2.9,18,19.8,10.1,18.2,18.5,19,19.5,19.5,19,18.5,16.5
ET3,2,2022-07-13T03:29:00Z,1.2,2.9,18,20,10.1,18.2,19,19,19,19,19,18.5,16.5
ET3,2,2022-07-13T04:29:00Z,1.2,2.9,18,20,10.1,18.2,18.5,19,19.5,19.5,19,18.5,16.5
ET3,2,2022-07-13T05:29:00Z,1.2,2.9,18,20,10.1,18.2,18.5,19,19.5,19.5,19,18.5,16.5
ET3,2,2022-07-13T06:29:00Z,1.3,2.9,18,20,10.1,18.2,18.5,19,19,19.5,19,18.5,16.5
ET3,2,2022-07-13T07:29:00Z,1.3,2.9,18,20,10.1,18.2,19,19,19,19.5,19,18.5,17
