TreeID,Sensor,Timestamp,M1,M2,M3,M4,M5,M6,T1,T2,T3,T4,T5,T6,T7
FB1,1,2022-07-13T07:45:00Z,19.1,16.5,28.3,20.8,45.4,32.7,20,19,19.5,19,19.5,19,19
FB1,1,2022-07-13T08:45:00Z,19.3,16.6,28.5,21,45.4,33,19.5,19,19.5,19,19.5,19,19
FB1,1,2022-07-13T09:45:00Z,19.5,16.6,28.5,21,45.4,34,19.5,18.5,20,19,19.5,19,19
FB1,1,2022-07-13T10:45:00Z,19.5,16.6,28.6,21,45.4,35.5,20,18.5,20,19,19.5,19,19
FB1,1,2022-07-13T11:45:00Z,19.5,16.7,28.6,21,45,37.5,20,19,19.5,19,19.5,19,19
FB1,1,2022-07-13T12:45:00Z,19.6,16.7,28.6,21.1,44.7,38.5,20,19,20,19,19.5,19,19
FB1,1,2022-07-13T13:45:00Z,27.4,28,38,27.7,44.7,39.2,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-13T14:45:00Z,27.1,26,38.2,28.3,45,39.5,18.5,18.5,20,19,19.5,19,19
FB1,1,2022-07-13T15:45:00Z,27.7,20.8,33.5,23.8,45.5,41.2,18.5,18.5,20,19,19.5,19,19
FB1,1,2022-07-13T16:45:00Z,27.1,23.5,36.2,25.8,45.7,41.9,18.5,18.5,20,19,19.5,19,19
FB1,1,2022-07-13T17:45:00Z,26.7,20.6,33.7,24.2,45.7,42.4,18.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-13T18:45:00Z,26.6,19.9,32.4,24.2,45.7,42.4,18.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-13T19:45:00Z,26.3,19.7,31.7,24.2,45.7,42.2,18.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-13T20:45:00Z,26.1,19.5,31.5,24.2,45.7,42.2,18.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-13T21:45:00Z,25.9,19.4,31.3,24.3,45.7,42.2,18.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-13T22:45:00Z,25.8,19.3,31.2,24.5,45.7,42.2,18.5,18.5,19,19,19.5,19,19
FB1,1,2022-07-13T23:45:00Z,25.7,19.3,31.2,24.5,45.7,42.2,18.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-14T00:45:00Z,25.6,19.2,31.2,24.5,45.7,42.2,18.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-14T01:45:00Z,25.7,19.2,31.1,24.5,46,42.2,18.5,18.5,19,19,19.5,19,19
FB1,1,2022-07-14T02:45:00Z,25.6,19.2,31.1,24.5,46,42.2,18.5,18,19.5,19,19.5,19,19
FB1,1,2022-07-14T03:45:00Z,25.5,19.1,31.1,24.5,46.2,42.2,18.5,18,19,19,19.5,19,19
FB1,1,2022-07-14T04:45:00Z,25.5,19.1,31,24.5,46.2,42.2,18.5,18,19,19,19.5,19,19
FB1,1,2022-07-14T05:45:00Z,25.4,19.1,31,24.3,46.4,42.2,18.5,18,19,19,19.5,19,19
FB1,1,2022-07-14T06:45:00Z,25.4,19.2,31,24.3,46.4,42.2,18.5,18,19.5,19,19.5,19,19
FB1,1,2022-07-14T07:45:00Z,25.3,19.3,31,24.3,46.5,42.2,18.5,18,19.5,19,19.5,19,19
FB1,1,2022-07-14T08:45:00Z,25.3,19.6,30.8,24.3,46.5,42.2,18.5,18,19.5,19,19.5,19,19
FB1,1,2022-07-14T09:45:00Z,25.3,19.5,31,24.3,46.5,42.4,19,18,19.5,19,19.5,19,19
FB1,1,2022-07-14T10:45:00Z,25.2,19.9,30.8,24.3,46.5,42.5,19,18,19.5,19,19.5,19,19
FB1,1,2022-07-14T11:45:00Z,25,22.2,30.8,24.3,46.7,42.7,19.5,18,19,19,19.5,19,19
FB1,1,2022-07-14T12:45:00Z,25,21.9,30.8,24.2,46.7,42.9,20,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-14T13:45:00Z,25.1,20.9,30.8,24.2,46.7,43,20,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-14T14:45:00Z,25.5,20.7,30.8,24.2,46.9,43.2,20,18.5,19,19,19.5,19,19
FB1,1,2022-07-14T15:45:00Z,25.7,20.7,30.8,24.2,47,43.2,20,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-14T16:45:00Z,29.2,22.3,30.8,24.2,47,43.4,20,18.5,19,19,19.5,19,19
FB1,1,2022-07-14T17:45:00Z,28.2,21.8,31,24.2,47,43.5,19.5,18.5,19,19,19.5,19,19
FB1,1,2022-07-14T18:45:00Z,27.6,21.6,31,24.2,47,43.5,19.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-14T19:45:00Z,27.2,21.5,31,24.2,47.2,43.7,19.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-14T20:45:00Z,26.8,21.4,31.1,24.2,47.2,43.7,19.5,18.5,19,19,19.5,19,19
FB1,1,2022-07-14T21:45:00Z,26.9,21.3,31.1,24.2,47.2,43.9,19,18.5,19,19,19.5,19,19
FB1,1,2022-07-14T22:45:00Z,26.6,21.2,31.1,24.2,47.2,44,19,18.5,19,19,19.5,19,19
FB1,1,2022-07-14T23:45:00Z,26.6,21.2,31.1,24.2,47.2,44,19,18.5,20,19,19.5,19,19
FB1,1,2022-07-15T00:45:00Z,26.7,21.1,31.1,24.3,47.2,44.2,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T01:45:00Z,27.3,21.1,31.1,24.3,47.2,44.2,19,18.5,20,19,19.5,19,19
FB1,1,2022-07-15T02:45:00Z,27.3,21.1,31.1,24.3,47.2,44.4,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T03:45:00Z,27.3,21.2,31.1,24.3,47.2,44.5,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T04:45:00Z,27.7,21.2,31.1,24.3,47.2,44.5,19,18.5,20,19,19.5,19,19
FB1,1,2022-07-15T05:45:00Z,27.6,21.2,31.1,24.3,47.2,44.5,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T06:45:00Z,27.4,21.2,31.2,24.3,47.2,44.5,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T07:45:00Z,27.4,21.1,31.2,24.3,47.4,44.7,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T08:45:00Z,27.3,21.1,31.2,24.3,47.4,44.7,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T09:45:00Z,27.2,21.1,31.2,24.3,47.4,44.7,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T10:45:00Z,27.2,21.1,31.2,24.3,47.4,44.7,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T11:45:00Z,27.1,21.1,31.2,24.3,47.4,44.7,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T12:45:00Z,27.1,21.1,31.2,24.3,47.4,44.7,19.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T13:45:00Z,27,21.1,31.2,24.5,47.5,44.7,19.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T14:45:00Z,27,21,31.2,24.5,47.5,44.9,19.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T15:45:00Z,27,21,31.2,24.5,47.5,44.9,19.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T16:45:00Z,27,21,31.2,24.5,47.5,45,19.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T17:45:00Z,27.3,21,31.2,24.5,47.5,45,19.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T18:45:00Z,27.6,21,31.2,24.5,47.5,45,19.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T19:45:00Z,27.7,21,31.2,24.5,47.5,45,19.5,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T20:45:00Z,27.6,21,31.2,24.5,47.5,45,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-15T21:45:00Z,27.6,21,31.2,24.5,47.5,45,19,18.5,20,19,19.5,19,19
FB1,1,2022-07-15T22:45:00Z,27.7,20.9,31.2,24.5,47.5,45.2,19,18.5,20,19,19.5,19,19
FB1,1,2022-07-15T23:45:00Z,27.5,20.9,31.2,24.5,47.5,45.2,19,18.5,19.5,19,19.5,19,19
FB1,1,2022-07-16T00:45:00Z,27.8,20.9,31.2,24.5,47.5,45.2,19,18.5,20,19,19.5,19,19
FB1,1,2022-07-16T01:45:00Z,27.9,20.9,31.2,24.5,47.7,45.2,19,18.5,20,19,19.5,19,19
FB1,1,2022-07-16T02:45:00Z,27.4,20.9,31.2,24.5,47.7,45.2,19,18.5,19,19,19.5,19,19
FB1,1,2022-07-16T03:45:00Z,27.5,20.9,31.2,24.5,47.7,45.2,19,18.5,20,19,19.5,19,19
