TreeID,Sensor,Timestamp,M1,M2,M3,M4,M5,M6,T1,T2,T3,T4,T5,T6,T7
FB7,1,2023-08-02T09:07:00Z,0,14.4,5.9,0,21.3,34.2,22.2,21.6,21,20.8,20.8,20.7,20.3
FB7,1,2023-08-02T10:07:00Z,0,14.8,5.9,0,21.3,34.5,20,20,20.1,19.8,19.8,19.8,19.5
FB7,1,2023-08-02T11:07:00Z,0,14.9,6,0,21.3,34.6,20,20,20.1,19.7,19.7,19.8,19.5
FB7,1,2023-08-02T12:07:00Z,0,15,6,0,21.3,34.6,20.1,20,20.1,19.7,19.8,19.8,19.5
FB7,1,2023-08-02T13:07:00Z,0,15.1,6.1,0,21.3,34.6,20.5,20,20.1,19.7,19.8,19.8,19.5
FB7,1,2023-08-02T14:07:00Z,0,15.1,6.1,0,21.3,34.7,20.3,20,20,19.7,19.8,19.8,19.3
FB7,1,2023-08-02T15:07:00Z,0,15.2,6.1,0,21.4,34.7,20.2,20,20,19.7,19.8,19.7,19.5
FB7,1,2023-08-02T16:07:00Z,0,15.2,6.2,0,21.4,34.7,20.2,20.1,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-02T17:07:00Z,0,15.3,6.2,0,21.4,34.8,20.2,20,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-02T18:07:00Z,0,15.3,6.2,0,21.4,34.8,20.1,20,20,19.7,19.7,19.8,19.3
FB7,1,2023-08-02T19:07:00Z,0,15.3,6.2,0,21.4,34.8,20.1,20.1,20,19.7,19.7,19.7,19.3
FB7,1,2023-08-02T20:07:00Z,0,15.3,6.2,0,21.5,34.8,20,20.1,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-02T21:07:00Z,0,15.3,6.3,0,21.4,34.8,20,20.1,20.1,19.7,19.7,19.7,19.5
FB7,1,2023-08-02T22:07:00Z,0,15.4,6.3,0,21.5,34.9,19.8,20.1,20.1,19.7,19.7,19.8,19.3
FB7,1,2023-08-02T23:07:00Z,0,15.4,6.3,0,21.5,34.9,19.8,20,20,19.6,19.7,19.7,19.5
FB7,1,2023-08-03T00:07:00Z,0,15.4,6.3,0,21.5,34.9,19.8,20,20,19.7,19.7,19.7,19.3
FB7,1,2023-08-03T01:07:00Z,0,15.4,6.3,0,21.5,34.9,19.7,20,20,19.7,19.7,19.7,19.3
FB7,1,2023-08-03T02:07:00Z,0,15.4,6.3,0,21.6,35,19.7,20,20.1,19.7,19.7,19.8,19.5
FB7,1,2023-08-03T03:07:00Z,0,15.5,6.3,0,21.5,34.9,19.7,20,20.1,19.7,19.7,19.8,19.5
FB7,1,2023-08-03T04:07:00Z,0,15.5,6.4,0,21.6,35,19.6,19.8,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-03T05:07:00Z,0,15.5,6.4,0,21.6,35,19.6,20,20,19.7,19.7,19.8,19.3
FB7,1,2023-08-03T06:07:00Z,0,15.5,6.4,0,21.6,35,19.6,19.8,20,19.7,19.7,19.7,19.5
FB7,1,2023-08-03T07:07:00Z,0,15.6,6.4,0,21.6,35,19.5,19.8,20,19.7,19.7,19.8,19.3
FB7,1,2023-08-03T08:07:00Z,0,15.6,6.4,0,21.6,35,19.6,19.8,20,19.7,19.7,19.7,19.3
FB7,1,2023-08-03T09:07:00Z,0,15.6,6.5,0,21.6,35,19.6,19.8,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-03T10:07:00Z,0,15.6,6.5,0,21.7,35.1,19.6,19.8,19.8,19.7,19.7,19.8,19.3
FB7,1,2023-08-03T11:07:00Z,0,15.6,6.5,0,21.7,35.1,19.7,19.8,20,19.7,19.7,19.7,19.3
FB7,1,2023-08-03T12:07:00Z,0,15.6,6.5,0,21.7,35.1,19.8,19.8,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-03T13:07:00Z,0,15.6,6.5,0,21.6,35.1,19.8,19.8,20,19.7,19.7,19.7,19.5
FB7,1,2023-08-03T14:07:00Z,0,15.7,6.5,0,21.7,35.1,20,19.8,20,19.7,19.7,19.8,19.3
FB7,1,2023-08-03T15:07:00Z,0,15.7,6.5,0,21.7,35.1,20,19.8,20,19.7,19.7,19.8,19.3
FB7,1,2023-08-03T16:07:00Z,0,15.7,6.5,0,21.7,35.1,20,19.8,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-03T17:07:00Z,0,15.7,6.5,0,21.7,35.1,20.1,19.8,20,19.6,19.7,19.8,19.5
FB7,1,2023-08-03T18:07:00Z,0,15.7,6.5,0,21.7,35.1,20.1,20,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-03T19:07:00Z,0,15.7,6.6,0,21.8,35.2,20.1,19.8,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-03T20:07:00Z,0,15.7,6.6,0,21.7,35.1,20,20,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-03T21:07:00Z,0,15.8,6.6,0,21.7,35.2,20,20,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-03T22:07:00Z,0,15.8,6.6,0,21.8,35.2,19.8,20,20,19.7,19.7,19.7,19.5
FB7,1,2023-08-03T23:07:00Z,0,15.8,6.6,0,21.8,35.2,19.8,20,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-04T00:07:00Z,0,15.8,6.6,0,21.8,35.2,19.7,20,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-04T01:07:00Z,0,15.8,6.7,0,21.8,35.3,19.7,20,20,19.7,19.7,19.8,19.5
FB7,1,2023-08-04T02:07:00Z,0,15.8,6.7,0,21.8,35.2,19.7,19.8,20,19.7,19.7,19.8,19.5
