2022-10-26 09:48,4,+46.8,+26.5,+16.0,+16.2,+32.2,+37.2,+18.0,+18.1,+18.3,+18.2,+18.2,+17.7,+18.1
2022-10-26 10:48,4,+46.8,+26.5,+16.0,+16.2,+32.2,+37.2,+18.1,+18.0,+18.3,+18.2,+18.2,+18.0,+18.0
2022-10-26 11:48,4,+46.8,+26.5,+16.0,+16.2,+32.2,+37.2,+18.2,+18.0,+18.3,+18.2,+18.2,+18.0,+18.0
2022-10-26 12:48,4,+46.7,+26.5,+16.0,+16.2,+32.2,+37.2,+18.3,+18.1,+18.3,+18.2,+18.2,+18.0,+18.0
2022-10-26 13:48,4,+46.7,+26.5,+16.0,+16.2,+32.2,+37.2,+18.5,+18.1,+18.2,+18.2,+18.2,+18.0,+18.1
2022-10-26 14:48,4,+46.7,+26.5,+16.0,+16.2,+32.2,+37.2,+18.6,+18.2,+18.3,+18.2,+18.2,+17.7,+18.1
2022-10-26 15:48,4,+46.7,+26.5,+16.0,+16.2,+32.2,+37.2,+18.6,+18.2,+18.3,+18.2,+18.2,+18.0,+18.0
2022-10-26 16:48,4,+46.7,+26.5,+16.0,+16.2,+32.2,+37.2,+18.7,+18.2,+18.3,+18.2,+18.1,+18.0,+18.0
2022-10-26 17:48,4,+46.7,+26.5,+16.0,+16.2,+32.2,+37.2,+18.6,+18.2,+18.3,+18.2,+18.2,+17.7,+18.0
2022-10-26 18:48,4,+46.6,+26.5,+16.0,+16.2,+32.2,+37.2,+18.6,+18.3,+18.3,+18.2,+18.2,+18.0,+18.0
2022-10-26 19:48,4,+46.6,+26.5,+16.0,+16.2,+32.2,+37.2,+18.6,+18.3,+18.5,+18.2,+18.2,+17.7,+18.0
2022-10-26 20:48,4,+46.6,+26.5,+16.0,+16.2,+32.2,+37.2,+18.5,+18.3,+18.5,+18.2,+18.2,+17.7,+18.0
2022-10-26 21:48,4,+46.6,+26.4,+16.0,+16.2,+32.2,+37.2,+18.3,+18.3,+18.5,+18.2,+18.2,+18.0,+18.1
2022-10-26 22:48,4,+46.5,+26.4,+16.0,+16.1,+32.2,+37.2,+18.3,+18.3,+18.3,+18.2,+18.2,+18.0,+18.0
2022-10-26 23:48,4,+46.5,+26.4,+16.0,+16.2,+32.2,+37.2,+18.2,+18.3,+18.5,+18.2,+18.2,+18.0,+18.1
2022-10-27 00:48,4,+46.5,+26.4,+16.0,+16.1,+32.2,+37.2,+18.1,+18.2,+18.3,+18.2,+18.2,+18.0,+18.1
2022-10-27 01:48,4,+46.4,+26.4,+16.0,+16.1,+32.2,+37.2,+18.0,+18.2,+18.5,+18.2,+18.2,+18.0,+18.0
2022-10-27 02:48,4,+46.4,+26.4,+16.0,+16.1,+32.2,+37.2,+18.0,+18.2,+18.5,+18.2,+18.2,+17.7,+18.1
2022-10-27 03:48,4,+46.3,+26.4,+16.0,+16.1,+32.2,+37.2,+17.7,+18.1,+18.3,+18.2,+18.2,+17.7,+18.0
2022-10-27 04:48,4,+46.3,+26.4,+16.0,+16.1,+32.2,+37.2,+17.7,+18.1,+18.3,+18.2,+18.2,+17.7,+18.0
2022-10-27 05:48,4,+46.2,+26.4,+16.0,+16.2,+32.2,+37.2,+17.6,+18.1,+18.5,+18.2,+18.2,+18.0,+18.1
2022-10-27 06:48,4,+46.2,+26.4,+16.0,+16.1,+32.2,+37.2,+17.5,+18.0,+18.5,+18.2,+18.2,+17.7,+18.0
2022-10-27 07:48,4,+46.1,+26.4,+16.0,+16.1,+32.2,+37.2,+17.5,+18.0,+18.3,+18.2,+18.2,+18.0,+18.1
2022-10-27 08:48,4,+46.1,+26.3,+16.0,+16.1,+32.2,+37.2,+17.6,+17.8,+18.3,+18.2,+18.2,+18.0,+18.1
2022-10-27 09:48,4,+46.1,+26.3,+16.0,+16.2,+32.2,+37.2,+17.6,+17.8,+18.3,+18.2,+18.2,+18.0,+18.1
2022-10-27 10:48,4,+46.0,+26.3,+16.0,+16.1,+32.2,+37.2,+17.7,+17.8,+18.3,+18.2,+18.2,+18.0,+18.1
2022-10-27 11:48,4,+46.0,+26.3,+16.0,+16.1,+32.2,+37.2,+17.7,+17.8,+18.3,+18.2,+18.2,+18.0,+18.1
