Tree,Location,Timestamp,Depth,Moisture,Temperature
TV1,Inner,2023-07-25T15:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-25T15:11:00Z,7,NA,19
TV1,Inner,2023-07-25T16:11:00Z,1,16.6,18.7
TV1,Inner,2023-07-25T16:11:00Z,2,10.6,19
TV1,Inner,2023-07-25T16:11:00Z,3,11,19.1
TV1,Inner,2023-07-25T16:11:00Z,4,1.7,19.1
TV1,Inner,2023-07-25T16:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-25T16:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-25T16:11:00Z,7,NA,19
TV1,Inner,2023-07-25T17:11:00Z,1,16.5,18.6
TV1,Inner,2023-07-25T17:11:00Z,2,10.6,19
TV1,Inner,2023-07-25T17:11:00Z,3,11.1,19.1
TV1,Inner,2023-07-25T17:11:00Z,4,1.6,19.2
TV1,Inner,2023-07-25T17:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-25T17:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-25T17:11:00Z,7,NA,19
TV1,Inner,2023-07-25T18:11:00Z,1,16.4,18.6
TV1,Inner,2023-07-25T18:11:00Z,2,10.6,19
TV1,Inner,2023-07-25T18:11:00Z,3,11.1,19.1
TV1,Inner,2023-07-25T18:11:00Z,4,1.6,19.2
TV1,Inner,2023-07-25T18:11:00Z,5,25.4,19.3
TV1,Inner,2023-07-25T18:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-25T18:11:00Z,7,NA,19
TV1,Inner,2023-07-25T19:11:00Z,1,16.3,18.5
TV1,Inner,2023-07-25T19:11:00Z,2,10.6,19
TV1,Inner,2023-07-25T19:11:00Z,3,11.1,19.1
TV1,Inner,2023-07-25T19:11:00Z,4,1.7,19.1
TV1,Inner,2023-07-25T19:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-25T19:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-25T19:11:00Z,7,NA,19
TV1,Inner,2023-07-25T20:11:00Z,1,16.3,18.5
TV1,Inner,2023-07-25T20:11:00Z,2,10.6,19
TV1,Inner,2023-07-25T20:11:00Z,3,11.1,19.1
TV1,Inner,2023-07-25T20:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-25T20:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-25T20:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-25T20:11:00Z,7,NA,19
TV1,Inner,2023-07-25T21:11:00Z,1,16.3,18.5
TV1,Inner,2023-07-25T21:11:00Z,2,10.6,18.8
TV1,Inner,2023-07-25T21:11:00Z,3,11.1,19.1
TV1,Inner,2023-07-25T21:11:00Z,4,1.6,19.2
TV1,Inner,2023-07-25T21:11:00Z,5,25.5,19.3
TV1,Inner,2023-07-25T21:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-25T21:11:00Z,7,NA,19
TV1,Inner,2023-07-25T22:11:00Z,1,16.2,18.5
TV1,Inner,2023-07-25T22:11:00Z,2,10.6,19
TV1,Inner,2023-07-25T22:11:00Z,3,11.1,19.1
TV1,Inner,2023-07-25T22:11:00Z,4,1.7,19.2
TV1,Inner,2023-07-25T22:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-25T22:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-25T22:11:00Z,7,NA,19
TV1,Inner,2023-07-25T23:11:00Z,1,16.2,18.3
TV1,Inner,2023-07-25T23:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-25T23:11:00Z,3,11,19.1
TV1,Inner,2023-07-25T23:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-25T23:11:00Z,5,25.5,19.3
TV1,Inner,2023-07-25T23:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-25T23:11:00Z,7,NA,19
TV1,Inner,2023-07-26T00:11:00Z,1,16.1,18.2
TV1,Inner,2023-07-26T00:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-26T00:11:00Z,3,11.1,19.1
TV1,Inner,2023-07-26T00:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-26T00:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T00:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T00:11:00Z,7,NA,19
TV1,Inner,2023-07-26T01:11:00Z,1,16.1,18.2
TV1,Inner,2023-07-26T01:11:00Z,2,10.6,18.8
TV1,Inner,2023-07-26T01:11:00Z,3,11.1,19.1
TV1,Inner,2023-07-26T01:11:00Z,4,1.7,19.2
TV1,Inner,2023-07-26T01:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T01:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T01:11:00Z,7,NA,19.1
TV1,Inner,2023-07-26T02:11:00Z,1,16.1,18.2
TV1,Inner,2023-07-26T02:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-26T02:11:00Z,3,11.1,19.1
TV1,Inner,2023-07-26T02:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-26T02:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T02:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T02:11:00Z,7,NA,19
TV1,Inner,2023-07-26T03:11:00Z,1,16,18.1
TV1,Inner,2023-07-26T03:11:00Z,2,10.5,18.7
TV1,Inner,2023-07-26T03:11:00Z,3,11.1,19
TV1,Inner,2023-07-26T03:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-26T03:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T03:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T03:11:00Z,7,NA,19
TV1,Inner,2023-07-26T04:11:00Z,1,16,18
TV1,Inner,2023-07-26T04:11:00Z,2,10.5,18.7
TV1,Inner,2023-07-26T04:11:00Z,3,11.1,19.1
TV1,Inner,2023-07-26T04:11:00Z,4,1.6,19.2
TV1,Inner,2023-07-26T04:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T04:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T04:11:00Z,7,NA,19
TV1,Inner,2023-07-26T05:11:00Z,1,16,17.8
TV1,Inner,2023-07-26T05:11:00Z,2,10.5,18.7
TV1,Inner,2023-07-26T05:11:00Z,3,11.1,19.1
TV1,Inner,2023-07-26T05:11:00Z,4,1.7,19.1
TV1,Inner,2023-07-26T05:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T05:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T05:11:00Z,7,NA,19
TV1,Inner,2023-07-26T06:11:00Z,1,16,17.8
TV1,Inner,2023-07-26T06:11:00Z,2,10.5,18.7
TV1,Inner,2023-07-26T06:11:00Z,3,11.1,19.1
TV1,Inner,2023-07-26T06:11:00Z,4,1.7,19.1
TV1,Inner,2023-07-26T06:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T06:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T06:11:00Z,7,NA,19
TV1,Inner,2023-07-26T07:11:00Z,1,15.9,17.8
TV1,Inner,2023-07-26T07:11:00Z,2,10.5,18.6
TV1,Inner,2023-07-26T07:11:00Z,3,11.1,19
TV1,Inner,2023-07-26T07:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-26T07:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T07:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T07:11:00Z,7,NA,19
TV1,Inner,2023-07-26T08:11:00Z,1,15.9,17.8
TV1,Inner,2023-07-26T08:11:00Z,2,10.5,18.6
TV1,Inner,2023-07-26T08:11:00Z,3,11.1,19
TV1,Inner,2023-07-26T08:11:00Z,4,1.7,19.1
TV1,Inner,2023-07-26T08:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T08:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T08:11:00Z,7,NA,19
TV1,Inner,2023-07-26T09:11:00Z,1,15.8,18
TV1,Inner,2023-07-26T09:11:00Z,2,10.5,18.6
TV1,Inner,2023-07-26T09:11:00Z,3,11.1,19
TV1,Inner,2023-07-26T09:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-26T09:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T09:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T09:11:00Z,7,NA,19.1
TV1,Inner,2023-07-26T10:11:00Z,1,15.8,18.2
TV1,Inner,2023-07-26T10:11:00Z,2,10.5,18.6
TV1,Inner,2023-07-26T10:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-26T10:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-26T10:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T10:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T10:11:00Z,7,NA,19
TV1,Inner,2023-07-26T11:11:00Z,1,15.7,18.3
TV1,Inner,2023-07-26T11:11:00Z,2,10.5,18.6
TV1,Inner,2023-07-26T11:11:00Z,3,11.1,19
TV1,Inner,2023-07-26T11:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-26T11:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T11:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T11:11:00Z,7,NA,19
TV1,Inner,2023-07-26T12:11:00Z,1,15.6,18.5
TV1,Inner,2023-07-26T12:11:00Z,2,10.5,18.6
TV1,Inner,2023-07-26T12:11:00Z,3,11.1,19
TV1,Inner,2023-07-26T12:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-26T12:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T12:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T12:11:00Z,7,NA,19
TV1,Inner,2023-07-26T13:11:00Z,1,15.6,18.6
TV1,Inner,2023-07-26T13:11:00Z,2,10.5,18.6
TV1,Inner,2023-07-26T13:11:00Z,3,11.1,19
TV1,Inner,2023-07-26T13:11:00Z,4,1.8,19.1
TV1,Inner,2023-07-26T13:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T13:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T13:11:00Z,7,NA,19
TV1,Inner,2023-07-26T14:11:00Z,1,15.5,18.7
TV1,Inner,2023-07-26T14:11:00Z,2,10.5,18.7
TV1,Inner,2023-07-26T14:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-26T14:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-26T14:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T14:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T14:11:00Z,7,NA,19
TV1,Inner,2023-07-26T15:11:00Z,1,15.6,18.7
TV1,Inner,2023-07-26T15:11:00Z,2,10.5,18.7
TV1,Inner,2023-07-26T15:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-26T15:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-26T15:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T15:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T15:11:00Z,7,NA,19
TV1,Inner,2023-07-26T16:11:00Z,1,15.6,18.7
TV1,Inner,2023-07-26T16:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-26T16:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-26T16:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-26T16:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T16:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T16:11:00Z,7,NA,19
TV1,Inner,2023-07-26T17:11:00Z,1,15.5,18.7
TV1,Inner,2023-07-26T17:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-26T17:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-26T17:11:00Z,4,1.6,19
TV1,Inner,2023-07-26T17:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T17:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T17:11:00Z,7,NA,19
TV1,Inner,2023-07-26T18:11:00Z,1,15.5,18.7
TV1,Inner,2023-07-26T18:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-26T18:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-26T18:11:00Z,4,1.8,19
TV1,Inner,2023-07-26T18:11:00Z,5,25.6,19.2
TV1,Inner,2023-07-26T18:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T18:11:00Z,7,NA,19
TV1,Inner,2023-07-26T19:11:00Z,1,15.5,18.7
TV1,Inner,2023-07-26T19:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-26T19:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-26T19:11:00Z,4,1.7,19
TV1,Inner,2023-07-26T19:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T19:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T19:11:00Z,7,NA,19
TV1,Inner,2023-07-26T20:11:00Z,1,15.4,18.7
TV1,Inner,2023-07-26T20:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-26T20:11:00Z,3,11.1,19
TV1,Inner,2023-07-26T20:11:00Z,4,1.8,19.1
TV1,Inner,2023-07-26T20:11:00Z,5,25.6,19.2
TV1,Inner,2023-07-26T20:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T20:11:00Z,7,NA,19
TV1,Inner,2023-07-26T21:11:00Z,1,15.5,18.6
TV1,Inner,2023-07-26T21:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-26T21:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-26T21:11:00Z,4,1.6,19.1
TV1,Inner,2023-07-26T21:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T21:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T21:11:00Z,7,NA,19.1
TV1,Inner,2023-07-26T22:11:00Z,1,15.4,18.5
TV1,Inner,2023-07-26T22:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-26T22:11:00Z,3,11.1,19
TV1,Inner,2023-07-26T22:11:00Z,4,1.6,19
TV1,Inner,2023-07-26T22:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-26T22:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T22:11:00Z,7,NA,19
TV1,Inner,2023-07-26T23:11:00Z,1,15.4,18.6
TV1,Inner,2023-07-26T23:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-26T23:11:00Z,3,11.1,19
TV1,Inner,2023-07-26T23:11:00Z,4,1.8,19
TV1,Inner,2023-07-26T23:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-26T23:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-26T23:11:00Z,7,NA,19
TV1,Inner,2023-07-27T00:11:00Z,1,15.4,18.5
TV1,Inner,2023-07-27T00:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-27T00:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-27T00:11:00Z,4,1.7,19
TV1,Inner,2023-07-27T00:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-27T00:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-27T00:11:00Z,7,NA,19
TV1,Inner,2023-07-27T01:11:00Z,1,15.4,18.3
TV1,Inner,2023-07-27T01:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-27T01:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T01:11:00Z,4,1.7,19
TV1,Inner,2023-07-27T01:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-27T01:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-27T01:11:00Z,7,NA,19
TV1,Inner,2023-07-27T02:11:00Z,1,15.3,18.3
TV1,Inner,2023-07-27T02:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-27T02:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T02:11:00Z,4,1.8,19
TV1,Inner,2023-07-27T02:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T02:11:00Z,6,23.3,19.2
TV1,Inner,2023-07-27T02:11:00Z,7,NA,19
TV1,Inner,2023-07-27T03:11:00Z,1,15.3,18.3
TV1,Inner,2023-07-27T03:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-27T03:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T03:11:00Z,4,1.7,19
TV1,Inner,2023-07-27T03:11:00Z,5,25.5,19.1
TV1,Inner,2023-07-27T03:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-27T03:11:00Z,7,NA,19
TV1,Inner,2023-07-27T04:11:00Z,1,15.3,18.5
TV1,Inner,2023-07-27T04:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-27T04:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T04:11:00Z,4,1.7,19
TV1,Inner,2023-07-27T04:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-27T04:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-27T04:11:00Z,7,NA,19
TV1,Inner,2023-07-27T05:11:00Z,1,15.3,18.3
TV1,Inner,2023-07-27T05:11:00Z,2,10.4,18.8
TV1,Inner,2023-07-27T05:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-27T05:11:00Z,4,1.7,19
TV1,Inner,2023-07-27T05:11:00Z,5,25.5,19.1
TV1,Inner,2023-07-27T05:11:00Z,6,23.2,19.2
TV1,Inner,2023-07-27T05:11:00Z,7,NA,19
TV1,Inner,2023-07-27T06:11:00Z,1,15.3,18.3
TV1,Inner,2023-07-27T06:11:00Z,2,10.4,18.8
TV1,Inner,2023-07-27T06:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T06:11:00Z,4,1.8,19
TV1,Inner,2023-07-27T06:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T06:11:00Z,6,23.3,19.2
TV1,Inner,2023-07-27T06:11:00Z,7,NA,19
TV1,Inner,2023-07-27T07:11:00Z,1,15.5,18.5
TV1,Inner,2023-07-27T07:11:00Z,2,10.5,18.8
TV1,Inner,2023-07-27T07:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T07:11:00Z,4,1.7,19
TV1,Inner,2023-07-27T07:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-27T07:11:00Z,6,23.2,19.3
TV1,Inner,2023-07-27T07:11:00Z,7,NA,19
TV1,Inner,2023-07-27T08:11:00Z,1,18.8,18.3
TV1,Inner,2023-07-27T08:11:00Z,2,10.5,18.7
TV1,Inner,2023-07-27T08:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T08:11:00Z,4,1.8,19
TV1,Inner,2023-07-27T08:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T08:11:00Z,6,23.3,19.3
TV1,Inner,2023-07-27T08:11:00Z,7,NA,19
TV1,Inner,2023-07-27T09:11:00Z,1,18.6,18.5
TV1,Inner,2023-07-27T09:11:00Z,2,10.6,18.7
TV1,Inner,2023-07-27T09:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-27T09:11:00Z,4,1.7,19.1
TV1,Inner,2023-07-27T09:11:00Z,5,25.5,19.2
TV1,Inner,2023-07-27T09:11:00Z,6,23.2,19.2
TV1,Inner,2023-07-27T09:11:00Z,7,NA,19
TV1,Inner,2023-07-27T10:11:00Z,1,18,18.3
TV1,Inner,2023-07-27T10:11:00Z,2,10.6,18.7
TV1,Inner,2023-07-27T10:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-27T10:11:00Z,4,1.7,19
TV1,Inner,2023-07-27T10:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T10:11:00Z,6,23.2,19.2
TV1,Inner,2023-07-27T10:11:00Z,7,NA,19
TV1,Inner,2023-07-27T11:11:00Z,1,17.7,18.5
TV1,Inner,2023-07-27T11:11:00Z,2,10.6,18.7
TV1,Inner,2023-07-27T11:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T11:11:00Z,4,1.8,19
TV1,Inner,2023-07-27T11:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T11:11:00Z,6,23.3,19.2
TV1,Inner,2023-07-27T11:11:00Z,7,NA,19
TV1,Inner,2023-07-27T12:11:00Z,1,17.4,18.6
TV1,Inner,2023-07-27T12:11:00Z,2,10.6,18.7
TV1,Inner,2023-07-27T12:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T12:11:00Z,4,1.8,19
TV1,Inner,2023-07-27T12:11:00Z,5,25.6,19.2
TV1,Inner,2023-07-27T12:11:00Z,6,23.3,19.2
TV1,Inner,2023-07-27T12:11:00Z,7,NA,19
TV1,Inner,2023-07-27T13:11:00Z,1,17.2,18.8
TV1,Inner,2023-07-27T13:11:00Z,2,10.7,18.7
TV1,Inner,2023-07-27T13:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T13:11:00Z,4,1.7,19
TV1,Inner,2023-07-27T13:11:00Z,5,25.5,19.1
TV1,Inner,2023-07-27T13:11:00Z,6,23.3,19.2
TV1,Inner,2023-07-27T13:11:00Z,7,NA,19
TV1,Inner,2023-07-27T14:11:00Z,1,17,18.8
TV1,Inner,2023-07-27T14:11:00Z,2,10.7,18.8
TV1,Inner,2023-07-27T14:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-27T14:11:00Z,4,1.7,19
TV1,Inner,2023-07-27T14:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T14:11:00Z,6,23.3,19.3
TV1,Inner,2023-07-27T14:11:00Z,7,NA,19
TV1,Inner,2023-07-27T15:11:00Z,1,16.9,19
TV1,Inner,2023-07-27T15:11:00Z,2,10.6,18.8
TV1,Inner,2023-07-27T15:11:00Z,3,11.1,18.8
TV1,Inner,2023-07-27T15:11:00Z,4,1.8,19
TV1,Inner,2023-07-27T15:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T15:11:00Z,6,23.3,19.2
TV1,Inner,2023-07-27T15:11:00Z,7,NA,19
TV1,Inner,2023-07-27T16:11:00Z,1,16.8,19
TV1,Inner,2023-07-27T16:11:00Z,2,10.6,18.8
TV1,Inner,2023-07-27T16:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T16:11:00Z,4,1.8,19
TV1,Inner,2023-07-27T16:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T16:11:00Z,6,23.3,19.3
TV1,Inner,2023-07-27T16:11:00Z,7,NA,19
TV1,Inner,2023-07-27T17:11:00Z,1,16.9,19
TV1,Inner,2023-07-27T17:11:00Z,2,10.6,18.8
TV1,Inner,2023-07-27T17:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T17:11:00Z,4,1.7,19
TV1,Inner,2023-07-27T17:11:00Z,5,25.5,19.1
TV1,Inner,2023-07-27T17:11:00Z,6,23.2,19.2
TV1,Inner,2023-07-27T17:11:00Z,7,NA,19
TV1,Inner,2023-07-27T18:11:00Z,1,17.1,18.8
TV1,Inner,2023-07-27T18:11:00Z,2,10.6,18.8
TV1,Inner,2023-07-27T18:11:00Z,3,11.2,19
TV1,Inner,2023-07-27T18:11:00Z,4,1.8,19
TV1,Inner,2023-07-27T18:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T18:11:00Z,6,23.3,19.3
TV1,Inner,2023-07-27T18:11:00Z,7,NA,19
TV1,Inner,2023-07-27T19:11:00Z,1,17,18.8
TV1,Inner,2023-07-27T19:11:00Z,2,10.6,19
TV1,Inner,2023-07-27T19:11:00Z,3,11.1,19
TV1,Inner,2023-07-27T19:11:00Z,4,1.8,19
TV1,Inner,2023-07-27T19:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T19:11:00Z,6,23.3,19.2
TV1,Inner,2023-07-27T19:11:00Z,7,NA,19
TV1,Inner,2023-07-27T20:11:00Z,1,16.9,18.7
TV1,Inner,2023-07-27T20:11:00Z,2,10.7,19
TV1,Inner,2023-07-27T20:11:00Z,3,11.2,19
TV1,Inner,2023-07-27T20:11:00Z,4,1.9,19
TV1,Inner,2023-07-27T20:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T20:11:00Z,6,23.3,19.2
TV1,Inner,2023-07-27T20:11:00Z,7,NA,19
TV1,Inner,2023-07-27T21:11:00Z,1,16.9,18.7
TV1,Inner,2023-07-27T21:11:00Z,2,10.6,19
TV1,Inner,2023-07-27T21:11:00Z,3,11.2,19
TV1,Inner,2023-07-27T21:11:00Z,4,1.9,19
TV1,Inner,2023-07-27T21:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T21:11:00Z,6,23.3,19.2
TV1,Inner,2023-07-27T21:11:00Z,7,NA,19
TV1,Inner,2023-07-27T22:11:00Z,1,17,18.7
TV1,Inner,2023-07-27T22:11:00Z,2,10.6,19
TV1,Inner,2023-07-27T22:11:00Z,3,11.2,19
TV1,Inner,2023-07-27T22:11:00Z,4,1.9,19
TV1,Inner,2023-07-27T22:11:00Z,5,25.6,19.1
TV1,Inner,2023-07-27T22:11:00Z,6,23.3,19.2
