Tree,Location,Timestamp,Depth,Moisture,Temperature
FB1,Inner,2023-07-27T10:56:00Z,1,9.2,24.1
FB1,Inner,2023-07-27T10:56:00Z,2,17.3,23.3
FB1,Inner,2023-07-27T10:56:00Z,3,12.8,23.2
FB1,Inner,2023-07-27T10:56:00Z,4,17.1,23.7
FB1,Inner,2023-07-27T10:56:00Z,5,32.6,23.1
FB1,Inner,2023-07-27T10:56:00Z,6,35.6,22.8
FB1,Inner,2023-07-27T10:56:00Z,7,NA,23
FB1,Inner,2023-07-27T11:56:00Z,1,9.5,20.5
FB1,Inner,2023-07-27T11:56:00Z,2,18.2,20.2
FB1,Inner,2023-07-27T11:56:00Z,3,13.4,20.3
FB1,Inner,2023-07-27T11:56:00Z,4,17.5,21
FB1,Inner,2023-07-27T11:56:00Z,5,32.9,20.7
FB1,Inner,2023-07-27T11:56:00Z,6,35.7,20.7
FB1,Inner,2023-07-27T11:56:00Z,7,NA,21
FB1,Inner,2023-07-27T12:56:00Z,1,9.6,21.2
FB1,Inner,2023-07-27T12:56:00Z,2,18.4,20.1
FB1,Inner,2023-07-27T12:56:00Z,3,13.5,20.2
FB1,Inner,2023-07-27T12:56:00Z,4,17.5,20.8
FB1,Inner,2023-07-27T12:56:00Z,5,33,20.6
FB1,Inner,2023-07-27T12:56:00Z,6,35.8,20.7
FB1,Inner,2023-07-27T12:56:00Z,7,NA,20.8
FB1,Inner,2023-07-27T13:56:00Z,1,9.7,21.2
FB1,Inner,2023-07-27T13:56:00Z,2,18.4,20.2
FB1,Inner,2023-07-27T13:56:00Z,3,13.4,20.2
FB1,Inner,2023-07-27T13:56:00Z,4,17.6,20.8
FB1,Inner,2023-07-27T13:56:00Z,5,33.1,20.7
FB1,Inner,2023-07-27T13:56:00Z,6,35.8,20.7
FB1,Inner,2023-07-27T13:56:00Z,7,NA,20.8
FB1,Inner,2023-07-27T14:56:00Z,1,9.7,21
FB1,Inner,2023-07-27T14:56:00Z,2,18.5,20.2
FB1,Inner,2023-07-27T14:56:00Z,3,13.4,20.2
FB1,Inner,2023-07-27T14:56:00Z,4,17.6,20.8
FB1,Inner,2023-07-27T14:56:00Z,5,33.2,20.6
FB1,Inner,2023-07-27T14:56:00Z,6,35.9,20.7
FB1,Inner,2023-07-27T14:56:00Z,7,NA,20.8
FB1,Inner,2023-07-27T15:56:00Z,1,9.6,21
FB1,Inner,2023-07-27T15:56:00Z,2,18.5,20.2
FB1,Inner,2023-07-27T15:56:00Z,3,13.4,20.2
FB1,Inner,2023-07-27T15:56:00Z,4,17.6,20.8
FB1,Inner,2023-07-27T15:56:00Z,5,33.2,20.6
FB1,Inner,2023-07-27T15:56:00Z,6,35.9,20.7
FB1,Inner,2023-07-27T15:56:00Z,7,NA,20.7
FB1,Inner,2023-07-27T16:56:00Z,1,9.5,21
FB1,Inner,2023-07-27T16:56:00Z,2,18.5,20.3
FB1,Inner,2023-07-27T16:56:00Z,3,13.4,20.1
FB1,Inner,2023-07-27T16:56:00Z,4,17.7,20.8
FB1,Inner,2023-07-27T16:56:00Z,5,33.3,20.6
FB1,Inner,2023-07-27T16:56:00Z,6,35.9,20.7
FB1,Inner,2023-07-27T16:56:00Z,7,NA,20.7
FB1,Inner,2023-07-27T17:56:00Z,1,9.4,20.7
FB1,Inner,2023-07-27T17:56:00Z,2,18.5,20.3
FB1,Inner,2023-07-27T17:56:00Z,3,13.4,20.2
FB1,Inner,2023-07-27T17:56:00Z,4,17.5,20.7
FB1,Inner,2023-07-27T17:56:00Z,5,33.3,20.6
FB1,Inner,2023-07-27T17:56:00Z,6,36,20.6
FB1,Inner,2023-07-27T17:56:00Z,7,NA,20.7
FB1,Inner,2023-07-27T18:56:00Z,1,9.3,20.6
FB1,Inner,2023-07-27T18:56:00Z,2,18.6,20.3
FB1,Inner,2023-07-27T18:56:00Z,3,13.4,20.2
FB1,Inner,2023-07-27T18:56:00Z,4,17.6,20.8
FB1,Inner,2023-07-27T18:56:00Z,5,33.3,20.6
FB1,Inner,2023-07-27T18:56:00Z,6,36,20.6
FB1,Inner,2023-07-27T18:56:00Z,7,NA,20.7
FB1,Inner,2023-07-27T19:56:00Z,1,9.3,20.5
FB1,Inner,2023-07-27T19:56:00Z,2,18.5,20.3
FB1,Inner,2023-07-27T19:56:00Z,3,13.4,20.2
FB1,Inner,2023-07-27T19:56:00Z,4,17.7,20.7
FB1,Inner,2023-07-27T19:56:00Z,5,33.4,20.6
