
2023-01-04 10:53,2,+73.6,+73.6,+72.5,+72.5,+71.0,+71.4,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-04 11:53,2,+73.6,+73.6,+72.5,+72.5,+71.3,+71.4,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-04 12:53,2,+73.6,+73.6,+72.5,+72.5,+71.3,+71.4,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-04 13:53,2,+73.6,+73.6,+72.5,+72.5,+71.3,+71.4,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-04 14:53,2,+73.6,+73.6,+72.5,+72.5,+71.0,+71.4,+16.5,+16.5,+16.5,+17.0,+16.0,+18.0,+17.5
2023-01-04 15:53,2,+73.6,+73.6,+72.5,+72.5,+71.0,+71.4,+17.0,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-04 16:53,2,+73.5,+73.6,+72.4,+72.5,+71.0,+71.4,+17.0,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-04 17:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.4,+17.0,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-04 18:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+17.0,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-04 19:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+17.0,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-04 20:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-04 21:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-04 22:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-04 23:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.5,+16.5,+16.5,+17.5,+15.5,+18.0,+17.5
2023-01-05 00:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 01:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 02:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 03:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 04:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.0,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 05:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.0,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 06:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.0,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 07:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.0,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 08:53,2,+73.5,+73.5,+72.4,+72.5,+71.0,+71.4,+16.0,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 09:53,2,+73.5,+73.6,+72.4,+72.5,+71.0,+71.4,+16.0,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 10:53,2,+73.6,+73.6,+72.5,+72.5,+71.0,+71.4,+16.0,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 11:53,2,+73.6,+73.6,+72.5,+72.5,+71.0,+71.4,+16.0,+16.0,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 12:53,2,+73.5,+73.5,+72.4,+72.5,+71.0,+71.4,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 13:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.4,+16.5,+16.0,+16.5,+17.0,+15.5,+18.0,+17.5
2023-01-05 14:53,2,+73.5,+73.5,+72.4,+72.4,+71.0,+71.3,+16.5,+16.5,+16.5,+17.0,+15.5,+18.0,+17.5
